company_name,project_id,project_name,estimated_value_low,estimated_value_base,estimated_value_high,confidence_adjusted_value_low,confidence_adjusted_value_base,confidence_adjusted_value_high,value_pathway,financial_driver,metric_name,currency,revenue,ebit,ebit_margin,wacc,estimated_cost_usd,evidence_level,stage,status,country,country_iso3,intervention_type,value_to_cost_ratio_base
Federation of Migros Cooperatives,WWF-NBS-015,Slope Stabilization Terracing — Italy,2485244.3,5825599.74,11815805.05,1713181.2259999998,4005639.2068,8128226.791,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,CHF,32529.0,1866.0,0.0574,9.1,3645948,medium,pilot,planned,Italy,ITA,terracing_contour_farming,1.0986550567369584
Federation of Migros Cooperatives,WWF-NBS-014,Low-Till & Cover Crops Initiative — USA,1688401.187,3926565.7739999997,7680497.4350000005,1395309.53295,3246211.9618999995,6350139.42475,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,CHF,32529.0,1866.0,0.0574,9.1,3511550,high,scaling,active,USA,USA,regenerative_agriculture,0.9244384849710241
Federation of Migros Cooperatives,WWF-NBS-008,Terracing & Contour Farming Transition — UK,1656782.1,3817346.98,7541091.35,1351830.642,3122543.0732,6168779.309,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|input_cost_saved,hectares_under_practice|runoff_reduction_percent|sediment_tons_avoided,CHF,32529.0,1866.0,0.0574,9.1,2903099,high,proposed,active,UK,GBR,terracing_contour_farming,1.0755895934654658
Federation of Migros Cooperatives,WWF-NBS-004,Slope Stabilization Terracing — Chile,1774917.4,4342591.32,8807510.9,1181839.064,2890832.7152,5863824.724,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,CHF,32529.0,1866.0,0.0574,9.1,990178,medium,proposed,active,Chile,CHL,terracing_contour_farming,2.9195081239938676
Federation of Migros Cooperatives,WWF-NBS-019,Watershed Reforestation Program — USA,1374027.656,3514807.312,6675814.624,958870.925965,2454151.12193,4659345.24386,cost_reduction|revenue,ecosystem_service_value|premium_market_access|water_cost_saved,hectares_restored|m3_water_recharged|species_richness_change,CHF,32529.0,1866.0,0.0574,9.1,1511270,medium,pilot,active,USA,USA,watershed_reforestation,1.6238998471021062
Federation of Migros Cooperatives,WWF-NBS-017,Riparian Buffer Restoration — Chile,1219892.3135,2996836.4285,5570420.428,994939.5049050001,2440626.850935,4507397.41404,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,CHF,32529.0,1866.0,0.0574,9.1,2171404,high,proposed,active,Chile,CHL,riparian_buffer_restoration,1.1239856106625021
Federation of Migros Cooperatives,WWF-NBS-013,Stakeholder Water Stewardship Platform — Italy,1111048.7935,2687597.587,5555292.761,778183.5048700001,1882442.0097400001,3890951.02922,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,CHF,32529.0,1866.0,0.0574,9.1,3782843,medium,proposed,active,Italy,ITA,watershed_governance_program,0.49762625880587696
Federation of Migros Cooperatives,WWF-NBS-011,Terracing & Contour Farming Transition — Chile,1304307.4,3060713.32,6143525.9,663027.42,1555017.3560000001,3123695.97,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,CHF,32529.0,1866.0,0.0574,9.1,1173059,low,pilot,planned,Chile,CHL,terracing_contour_farming,1.325608819334748
Federation of Migros Cooperatives,WWF-NBS-007,Wetland Treatment System — Spain,1386358.232,3412078.022,6394103.515000001,629309.9895,1548268.15382,2896733.84795,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,CHF,32529.0,1866.0,0.0574,9.1,828014,low,proposed,active,Spain,,constructed_wetlands,1.869857458714466
Federation of Migros Cooperatives,WWF-NBS-006,Stakeholder Water Stewardship Platform — Australia,669900.0,1817200.0,3979300.0,547884.0,1481907.0,3239208.0,avoided_loss|capital_market,community_conflict_cost_avoided|regulatory_penalty_avoided|reputation_financing_signal,compliance_rate_percent|conflict_incidents_reduced|stakeholders_engaged,CHF,32529.0,1866.0,0.0574,9.1,1231126,high,pilot,planned,Australia,,watershed_governance_program,1.2037005148132685
Federation of Migros Cooperatives,WWF-NBS-005,Watershed Governance & Coordination — Canada,727448.7935,1822297.587,3892092.761,580830.498605,1455650.99721,3109772.99163,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|regulatory_penalty_avoided,compliance_rate_percent|conflict_incidents_reduced|governance_score_improvement,CHF,32529.0,1866.0,0.0574,9.1,2472019,high,scaling,active,Canada,CAN,watershed_governance_program,0.5888510554368717
Federation of Migros Cooperatives,WWF-NBS-020,Wetland Treatment System — USA,752591.6969999999,1649447.3579999998,2879852.975,616391.67464,1345113.1944,2353817.7064,capital_market|cost_reduction,dredging_maintenance_saved|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|kg_nitrogen_reduced|sediment_tons_avoided,CHF,32529.0,1866.0,0.0574,9.1,2754115,high,pilot,active,USA,USA,constructed_wetlands,0.4884012448281934
Federation of Migros Cooperatives,WWF-NBS-003,Wetland Treatment System — Canada,596189.362,1463848.134,2715182.035,300504.06126000005,737755.08148,1367687.5339000002,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,CHF,32529.0,1866.0,0.0574,9.1,2081672,low,proposed,active,Canada,CAN,constructed_wetlands,0.3544050558781595
Federation of Migros Cooperatives,WWF-NBS-001,Water Rights & Governance Strengthening — Chile,270048.7935,660097.587,1350292.761,116781.79443000001,285543.58886,583930.76658,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,CHF,32529.0,1866.0,0.0574,9.1,2451175,low,proposed,active,Chile,CHL,watershed_governance_program,0.11649253474762104
Federation of Migros Cooperatives,WWF-NBS-012,Artificial Wetlands Initiative — Chile,145186.287,339893.434,676595.385,88912.13906,207268.43472,412466.8948,capital_market|cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|esg_re_rating_value,biodiversity_index_change|hectares_restored|sediment_tons_avoided,CHF,32529.0,1866.0,0.0574,9.1,2618359,medium,proposed,active,Chile,CHL,constructed_wetlands,0.07915967012926799
Federation of Migros Cooperatives,WWF-NBS-016,Riparian Greenbelt Program — Chile,47886.3285,117864.1645,220817.488,32636.771624999998,80353.13810499999,150726.0112,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,CHF,32529.0,1866.0,0.0574,9.1,2140839,medium,proposed,active,Chile,CHL,riparian_buffer_restoration,0.03753348014726936
H&M,WWF-NBS-018,Watershed Reforestation Program — Spain,6111648.5,11483328.75,20471432.0,2855872.94,5283673.87,9356249.151999999,revenue,carbon_value|ecosystem_service_value|premium_market_access,hectares_restored|species_richness_change|tco2e_sequestered,SEK,234.0,17.0,0.0738,7.3794,2906628,low,scaling,planned,Spain,,watershed_reforestation,1.81780188933706
H&M,WWF-NBS-010,Riparian Greenbelt Program — Chile,3200435.72,7368980.108,13853310.78,2259042.11815,5189330.59636,9773218.3691,cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|water_treatment_cost_saved,hectares_restored|kg_nitrogen_reduced|sediment_tons_avoided,SEK,234.0,17.0,0.0738,7.3794,3571408,medium,pilot,active,Chile,CHL,riparian_buffer_restoration,1.4530209363813935
H&M,WWF-NBS-002,Low-Till & Cover Crops Initiative — USA,3034028.1,6324371.35,11900663.5,2059900.4449999998,4352412.3075,8235634.845,cost_reduction|revenue,carbon_value|input_cost_saved|water_and_energy_saved,hectares_under_practice|soil_carbon_increase_tons|water_use_efficiency_gain,SEK,234.0,17.0,0.0738,7.3794,2340495,medium,proposed,active,USA,USA,regenerative_agriculture,1.859611880179193
H&M,WWF-NBS-009,Low-Till & Cover Crops Initiative — UK,2668733.502,6121025.204,11943372.01,1747172.13426,4009500.31652,7824113.5513,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,SEK,234.0,17.0,0.0738,7.3794,2568532,medium,scaling,active,UK,GBR,regenerative_agriculture,1.5610085124576996
H&M,WWF-NBS-015,Slope Stabilization Terracing — Italy,2485244.3,5825599.74,11815805.05,1713181.2259999998,4005639.2068,8128226.791,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,SEK,234.0,17.0,0.0738,7.3794,3645948,medium,pilot,planned,Italy,ITA,terracing_contour_farming,1.0986550567369584
H&M,WWF-NBS-014,Low-Till & Cover Crops Initiative — USA,1688304.302,3926372.0039999997,7680013.01,1395227.1807,3246047.2573999995,6349727.6635,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,SEK,234.0,17.0,0.0738,7.3794,3511550,high,scaling,active,USA,USA,regenerative_agriculture,0.9243915813244862
H&M,WWF-NBS-008,Terracing & Contour Farming Transition — UK,1656782.1,3817346.98,7541091.35,1351830.642,3122543.0732,6168779.309,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|input_cost_saved,hectares_under_practice|runoff_reduction_percent|sediment_tons_avoided,SEK,234.0,17.0,0.0738,7.3794,2903099,high,proposed,active,UK,GBR,terracing_contour_farming,1.0755895934654658
H&M,WWF-NBS-004,Slope Stabilization Terracing — Chile,1774917.4,4342591.32,8807510.9,1181839.064,2890832.7152,5863824.724,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,SEK,234.0,17.0,0.0738,7.3794,990178,medium,proposed,active,Chile,CHL,terracing_contour_farming,2.9195081239938676
H&M,WWF-NBS-019,Watershed Reforestation Program — USA,1374027.656,3514807.312,6675814.624,958870.925965,2454151.12193,4659345.24386,cost_reduction|revenue,ecosystem_service_value|premium_market_access|water_cost_saved,hectares_restored|m3_water_recharged|species_richness_change,SEK,234.0,17.0,0.0738,7.3794,1511270,medium,pilot,active,USA,USA,watershed_reforestation,1.6238998471021062
H&M,WWF-NBS-017,Riparian Buffer Restoration — Chile,1219843.871,2996691.101,5570032.888,994899.29763,2440506.22911,4507075.75584,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,SEK,234.0,17.0,0.0738,7.3794,2171404,high,proposed,active,Chile,CHL,riparian_buffer_restoration,1.1239300605092375
H&M,WWF-NBS-013,Stakeholder Water Stewardship Platform — Italy,1111000.351,2687500.702,5555002.106,778150.2410200001,1882375.4820400001,3890751.44612,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,SEK,234.0,17.0,0.0738,7.3794,3782843,medium,proposed,active,Italy,ITA,watershed_governance_program,0.4976086721124826
H&M,WWF-NBS-011,Terracing & Contour Farming Transition — Chile,1304307.4,3060713.32,6143525.9,663027.42,1555017.3560000001,3123695.97,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,SEK,234.0,17.0,0.0738,7.3794,1173059,low,pilot,planned,Chile,CHL,terracing_contour_farming,1.325608819334748
H&M,WWF-NBS-007,Wetland Treatment System — Spain,1386261.347,3411884.252,6393619.09,629259.93225,1548168.03932,2896483.5617,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,SEK,234.0,17.0,0.0738,7.3794,828014,low,proposed,active,Spain,,constructed_wetlands,1.8697365495269402
H&M,WWF-NBS-006,Stakeholder Water Stewardship Platform — Australia,669900.0,1817200.0,3979300.0,547884.0,1481907.0,3239208.0,avoided_loss|capital_market,community_conflict_cost_avoided|regulatory_penalty_avoided|reputation_financing_signal,compliance_rate_percent|conflict_incidents_reduced|stakeholders_engaged,SEK,234.0,17.0,0.0738,7.3794,1231126,high,pilot,planned,Australia,,watershed_governance_program,1.2037005148132685
H&M,WWF-NBS-005,Watershed Governance & Coordination — Canada,727400.351,1822200.702,3891802.106,580790.29133,1455570.58266,3109531.74798,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|regulatory_penalty_avoided,compliance_rate_percent|conflict_incidents_reduced|governance_score_improvement,SEK,234.0,17.0,0.0738,7.3794,2472019,high,scaling,active,Canada,CAN,watershed_governance_program,0.5888185255291323
H&M,WWF-NBS-020,Wetland Treatment System — USA,752494.8119999999,1649253.5879999998,2879368.55,616312.2289400001,1344954.3029999998,2353420.4779,capital_market|cost_reduction,dredging_maintenance_saved|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|kg_nitrogen_reduced|sediment_tons_avoided,SEK,234.0,17.0,0.0738,7.3794,2754115,high,pilot,active,USA,USA,constructed_wetlands,0.4883435524660371
H&M,WWF-NBS-003,Wetland Treatment System — Canada,596092.477,1463654.364,2714697.61,300460.78596,737668.5308800001,1367471.1574,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,SEK,234.0,17.0,0.0738,7.3794,2081672,low,proposed,active,Canada,CAN,constructed_wetlands,0.35436347843464294
H&M,WWF-NBS-001,Water Rights & Governance Strengthening — Chile,270000.351,660000.702,1350002.106,116760.15677999999,285500.31356,583800.94068,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,SEK,234.0,17.0,0.0738,7.3794,2451175,low,proposed,active,Chile,CHL,watershed_governance_program,0.11647487982702173
H&M,WWF-NBS-012,Artificial Wetlands Initiative — Chile,145089.402,339699.664,676110.96,88843.02776,207130.21212,412121.3383,capital_market|cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|esg_re_rating_value,biodiversity_index_change|hectares_restored|sediment_tons_avoided,SEK,234.0,17.0,0.0738,7.3794,2618359,medium,proposed,active,Chile,CHL,constructed_wetlands,0.07910688034757649
H&M,WWF-NBS-016,Riparian Greenbelt Program — Chile,47837.886,117718.837,220429.948,32602.0545,80248.98673,150448.27419999999,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,SEK,234.0,17.0,0.0738,7.3794,2140839,medium,proposed,active,Chile,CHL,riparian_buffer_restoration,0.037484830353893966
Holcim,WWF-NBS-018,Watershed Reforestation Program — Spain,6111648.5,11483328.75,20471432.0,2855872.94,5283673.87,9356249.151999999,revenue,carbon_value|ecosystem_service_value|premium_market_access,hectares_restored|species_richness_change|tco2e_sequestered,CHF,26.0,5.0,0.1758,9.529,2906628,low,scaling,planned,Spain,,watershed_reforestation,1.81780188933706
Holcim,WWF-NBS-010,Riparian Greenbelt Program — Chile,3200435.72,7368980.108,13853310.78,2259042.11815,5189330.59636,9773218.3691,cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|water_treatment_cost_saved,hectares_restored|kg_nitrogen_reduced|sediment_tons_avoided,CHF,26.0,5.0,0.1758,9.529,3571408,medium,pilot,active,Chile,CHL,riparian_buffer_restoration,1.4530209363813935
Holcim,WWF-NBS-002,Low-Till & Cover Crops Initiative — USA,3034028.1,6324371.35,11900663.5,2059900.4449999998,4352412.3075,8235634.845,cost_reduction|revenue,carbon_value|input_cost_saved|water_and_energy_saved,hectares_under_practice|soil_carbon_increase_tons|water_use_efficiency_gain,CHF,26.0,5.0,0.1758,9.529,2340495,medium,proposed,active,USA,USA,regenerative_agriculture,1.859611880179193
